sample_id,t_seconds,f_RA,f_clean,f_eq,delta_G,k_jmak,n_jmak,Mn,C,Al,Si,T_celsius,Ac1,Ac3,X_Mn_aus,provenance,fidelity,is_observed
100001,8.659811603915031,0.0050786730540012,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,9.646813137343187,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,10.746308114225592,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,11.971117968361096,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,13.335525455734151,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,14.85544120862758,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,16.54858927273079,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,18.43471379082929,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,20.53580924325596,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,22.87637692998465,0.000492527745477,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,25.48371068525568,0.0067684106393356,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,28.38821515650947,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,31.623760359143677,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,35.22807664162819,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,39.24319466674691,0.0097305521195711,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,43.71593553967628,0.0,0.0,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,48.69845679838359,0.0097305521195711,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,54.24886063324983,0.0,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,60.43187142848944,0.0,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,67.31959052631446,0.0097305521195711,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,74.99233701530143,0.0,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,83.5395843475645,0.0097305521195711,1.0803083005463018e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,93.0610037068171,0.0,2.160616601092603e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,103.66762629424916,0.0,2.160616601092603e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,115.48313808587083,0.0,2.160616601092603e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,128.64532215975072,0.0,3.240924901638905e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,143.3076654124179,0.0,3.240924901638905e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,159.64114840067583,0.0,4.321233202185206e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,177.8362391805336,0.0,5.4015415027315086e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,198.10511439381523,0.0,6.481849803277809e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,220.68413350299045,0.0097305521195711,7.56215810382411e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,245.83659502677745,0.0097305521195711,8.642466404370412e-18,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,273.8558069175405,0.0097305521195711,1.0803083005463017e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,305.0685068847797,0.0097305521195711,1.296369960655562e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,339.8386725497915,0.0035255816134401,1.512431620764822e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,378.57176586249017,0.0097305521195711,1.836524110928713e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,421.7194612753968,0.0,2.2686474311472334e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,469.7849128109864,0.0097305521195711,2.700770751365754e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100001,523.3286214427342,0.0,3.2409249016389045e-17,0.0097305521195711,5305.750630414168,7.664139200061283e-20,1.707342911821374,5.159336731769155,0.2027252178919913,2.6194450405034484,1.2123255832955513,667.912552182871,657.912552182871,783.8939593489524,5.159336731769155,synthetic_calibrated,synthetic,1.0
100002,0.0,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,1.0,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,1.1605238616121287,0.0130960658760302,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,1.3468156333711272,0.0027477846536235,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,1.563011679719445,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,1.8139123502928705,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,2.1050885653878137,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,2.443005510939402,0.0257228229932037,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,2.8351661894951063,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,3.290278014545005,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,3.818446147217256,0.0858656711711184,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,4.431397868126525,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,5.1427429662579485,0.0062149325944318,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,5.968275926480289,0.0640701910964624,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,6.9263266253656095,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,8.0381673220562,0.0,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
100002,9.328484980877084,0.0134684727091301,0.0,0.5923553896341511,4678.51047769195,7.32653223960097e-21,2.1594130235728075,11.531520834919943,0.1070736238836542,1.9821141023945223,1.6930003157436913,575.022002744419,495.4460656558142,585.022002744419,14.912529605155797,synthetic_calibrated,synthetic,1.0
